borvidek,index,n_members,mean,p10,p50,p90,std
Pécsi,growing_season_precip,14,437.30273,403.28126525878906,438.7299041748047,469.9328338623047,28.145317
Pécsi,hargreaves_pet,14,843.438,836.9596618652344,842.7907104492188,849.8319946289063,6.617743
Pécsi,heat_days_t35,14,6.1357145,4.420000076293945,5.825000047683716,7.599999904632568,1.7816834
Pécsi,huglin_index,14,2244.1702,2212.2553955078124,2241.029052734375,2279.086767578125,36.639378
Pécsi,last_spring_frost_doy,14,88.65714,85.96499786376953,88.72500228881836,91.87999954223633,2.7073872
Pécsi,p_minus_pet,14,-406.13528,-433.1958343505859,-404.44480895996094,-372.98541870117185,30.502247
Pécsi,spring_frost_days,14,10.896429,9.715000247955322,10.725000381469727,11.850000381469727,1.0629176
Pécsi,winkler_gdd,14,1718.3976,1697.426025390625,1714.1837158203125,1744.7944946289062,31.510134
Soproni,cool_night_index,14,11.64463,11.435907173156739,11.676670551300049,11.86019458770752,0.19290145
Soproni,extreme_heat_days_t38,14,0.76785713,0.21500000208616257,0.75,1.3399999976158143,0.42363226
Soproni,growing_season_precip,14,466.86636,426.7777374267578,475.11924743652344,498.3421325683594,29.951048
Soproni,hargreaves_pet,14,806.97125,799.4590576171875,806.2211608886719,817.5580078125,6.747034
Soproni,heat_days_t35,14,4.5928574,3.5100000619888307,4.5,5.45499997138977,1.1315166
Soproni,huglin_index,14,2134.838,2098.63095703125,2121.6455078125,2185.9452880859376,34.541466
Soproni,last_spring_frost_doy,14,87.225,80.80499877929688,88.02499771118164,92.73000106811524,5.0448656
Soproni,p_minus_pet,14,-340.10492,-392.2872039794922,-330.5770263671875,-306.14613647460936,31.721712
Soproni,spring_frost_days,14,9.460714,8.649999618530273,9.649999618530273,10.434999752044678,0.96559644
Soproni,winkler_gdd,14,1598.4474,1564.8954711914062,1595.4454956054688,1634.8536499023437,28.829788
Szekszárdi,cool_night_index,14,11.56107,11.399073791503906,11.570462703704834,11.702916812896728,0.21902826
Szekszárdi,extreme_heat_days_t38,14,1.9250001,1.1150000095367432,1.800000011920929,2.830000019073487,0.83568263
Szekszárdi,growing_season_precip,14,414.576,380.3613983154297,414.3799133300781,443.06593627929686,24.456207
Szekszárdi,hargreaves_pet,14,897.54395,890.7846923828125,895.9749450683594,905.0281982421875,7.1262937
Szekszárdi,heat_days_t35,14,10.046428,8.125000190734863,9.375,12.955000209808352,2.1352773
Szekszárdi,huglin_index,14,2371.14,2334.95966796875,2369.4678955078125,2407.1186767578124,38.420925
Szekszárdi,last_spring_frost_doy,14,91.35357,87.60499801635743,91.92499923706055,94.38500213623047,3.343391
Szekszárdi,p_minus_pet,14,-482.96796,-508.99586486816406,-483.6390686035156,-456.52174072265626,26.645176
Szekszárdi,spring_frost_days,14,12.807143,11.289999866485596,13.149999618530273,13.98000020980835,1.2933049
